"X1","Date","AveragePrice","Total Volume","4046","4225","4770","Total Bags","Small Bags","Large Bags","XLarge Bags","type","year","region"
16,2016-09-04,1.17,11869.66,962.25,4496.2,0,6411.21,712.73,5698.48,0,"organic",2016,"Columbus"
45,2017-02-19,1.81,4237.44,1110.93,42.82,0,3083.69,2205.56,878.13,0,"organic",2017,"Tampa"
35,2017-04-30,1.37,200743.79,118005.58,22429.27,203.47,60105.47,59450.76,191.94,462.77,"conventional",2017,"StLouis"
2,2015-12-13,1.8,76466.85,3310.22,12755.23,7637.49,52763.91,37344.72,15419.19,0,"organic",2015,"Northeast"
46,2015-02-08,1.09,477875.71,26219.21,336509.39,1353.94,113793.17,100107.79,13683.87,1.51,"conventional",2015,"Philadelphia"
35,2017-04-30,1.28,27768.13,11119.74,1806.22,0,14842.17,14724.98,117.19,0,"organic",2017,"DallasFtWorth"
8,2018-01-28,1.15,299069.36,101247.63,112796.55,129.6,84895.58,84111.58,447.33,336.67,"conventional",2018,"HarrisburgScranton"
32,2016-05-15,0.88,889357.25,408466.47,227686.36,223.52,252980.9,64835.66,185705.24,2440,"conventional",2016,"MiamiFtLauderdale"
22,2015-07-26,1.14,12801.03,11536,337.16,0,927.87,927.87,0,0,"organic",2015,"DallasFtWorth"
8,2017-11-05,2.34,22872.63,788.17,8753.24,7.67,13323.55,1001.42,12312.18,9.95,"organic",2017,"Seattle"
7,2018-02-04,1.32,7363.56,89.59,440.31,0,6833.66,6827.78,5.88,0,"organic",2018,"Tampa"
18,2016-08-21,1.65,122874.61,5502.21,51927.71,3270.04,62174.65,46959.29,15215.36,0,"organic",2016,"Midsouth"
26,2017-07-02,2.15,9015.26,377.25,265.88,35.67,8336.46,8336.46,0,0,"organic",2017,"HarrisburgScranton"
43,2016-02-28,0.89,89981.54,38143.38,5361.13,8767.1,37709.93,37217.14,472.26,20.53,"conventional",2016,"Boise"
24,2016-07-10,2.13,8347.48,1784.58,6221.27,0,341.63,341.63,0,0,"organic",2016,"Sacramento"
33,2016-05-08,1.48,4317.01,932.93,14.08,0,3370,3363.33,6.67,0,"organic",2016,"MiamiFtLauderdale"
8,2016-10-30,1.52,15523.6,453.79,10104.3,0,4965.51,262.77,4702.74,0,"organic",2016,"CincinnatiDayton"
23,2016-07-17,1.63,1018118.27,152828.51,359772.18,9957.61,495559.97,346531.83,149028.14,0,"organic",2016,"TotalUS"
26,2016-06-26,0.8,1028845.61,558419.63,101284.45,23127.35,346014.18,243993.8,95170.94,6849.44,"conventional",2016,"WestTexNewMexico"
32,2017-05-21,1.69,572421.46,5555.84,441357.29,3222.88,122285.45,117070.57,5154.88,60,"conventional",2017,"Boston"
38,2016-04-03,0.82,2793982.31,865503.72,683860.21,101584.86,1143033.52,980989.7,145602.15,16441.67,"conventional",2016,"LosAngeles"
46,2016-02-07,0.69,9718438.84,3353158.49,2960080.17,281618.2,3123581.98,1921219.6,1187478.3,14884.08,"conventional",2016,"West"
43,2016-02-28,0.8,585693.61,143189.43,144667.93,25138.48,272697.77,201892.8,70804.97,0,"conventional",2016,"SanDiego"
48,2015-01-25,1.03,66069.21,51922.06,7555.95,2061.16,4530.04,2009.53,2520.51,0,"conventional",2015,"Boise"
13,2017-10-01,2.24,5291.89,1055.34,115.35,0,4121.2,4037.32,83.88,0,"organic",2017,"LasVegas"
31,2017-05-28,1.91,129046.19,4061.5,52094.56,1610.71,71279.42,36140.3,35139.12,0,"organic",2017,"Midsouth"
13,2016-09-25,1.53,8814.22,1032.78,128.66,0,7652.78,7151.55,501.23,0,"organic",2016,"Pittsburgh"
8,2016-10-30,1.19,3733135.22,1917984.65,802089.74,19653.3,993407.53,733102.01,242672.72,17632.8,"conventional",2016,"SouthCentral"
33,2016-05-08,2.16,8622.92,25.33,3861.42,5.33,4730.84,4470.09,260.75,0,"organic",2016,"HartfordSpringfield"
10,2016-10-16,1.03,831120.57,273642.18,223809.9,13628.24,320040.25,147692.04,171739.88,608.33,"conventional",2016,"PhoenixTucson"
38,2017-04-09,1.36,119196.56,48580.74,25212.69,1465.76,43937.37,36384.09,7553.28,0,"conventional",2017,"Pittsburgh"
45,2015-02-15,1.51,25692.22,10884.59,10887.79,32.61,3887.23,180,3707.23,0,"organic",2015,"Portland"
6,2018-02-11,1.11,617475.89,19640,512849.57,3564.09,81422.23,35046.08,45221.71,1154.44,"conventional",2018,"NorthernNewEngland"
21,2017-08-06,1.48,141584.65,34146.34,4622.76,0,102815.55,101574.31,1241.24,0,"organic",2017,"SouthCentral"
51,2015-01-04,1.06,332208.14,6387.6,267593.62,165.35,58061.57,55401.31,2660.26,0,"conventional",2015,"HartfordSpringfield"
4,2016-11-27,2.03,6587.92,163.77,2762.34,514.03,3147.78,2766.84,380.94,0,"organic",2016,"Charlotte"
2,2015-12-13,1.39,98605.4,13609.24,46518.56,3.05,38474.55,24359.79,14114.76,0,"organic",2015,"California"
44,2016-02-21,1.74,5258.5,2034.56,2318.33,0,905.61,503.33,402.28,0,"organic",2016,"Atlanta"
5,2018-02-18,1.29,7658.93,5.81,858.31,0,6794.81,6794.81,0,0,"organic",2018,"GrandRapids"
10,2016-10-16,1.26,256744.34,83560.9,51486.24,6767.11,114930.09,112344.57,2581.96,3.56,"conventional",2016,"Detroit"
9,2016-10-23,1.51,2300.83,32.05,0,0,2268.78,1339.17,929.61,0,"organic",2016,"NewOrleansMobile"
13,2016-09-25,1.43,558552.18,251034.89,108280.87,180.9,199055.52,80169.65,118396.98,488.89,"conventional",2016,"MiamiFtLauderdale"
41,2016-03-13,0.96,414943.26,175358.73,127186.75,8978.94,103418.84,65808.71,37604.61,5.52,"conventional",2016,"SouthCarolina"
6,2018-02-11,1.16,95011.27,25569.06,24035.03,453.07,44954.11,21460.59,23406.38,87.14,"conventional",2018,"Spokane"
49,2017-01-22,0.98,532733.04,166864.88,321763.18,2248.57,41856.41,41368.62,487.79,0,"conventional",2017,"Sacramento"
15,2016-09-11,1.49,6094.84,1073.85,114.5,0,4906.49,4522.54,383.95,0,"organic",2016,"Pittsburgh"
37,2016-04-10,0.82,86897.72,44344.9,3303.93,5340.61,33908.28,33662.76,156.09,89.43,"conventional",2016,"Boise"
17,2017-09-03,2.02,17939.8,5319.9,499.64,20.53,12099.73,12016.22,83.51,0,"organic",2017,"Denver"
28,2016-06-12,1.71,93841.12,6582.57,25151.17,1518,60589.38,48533.11,12056.27,0,"organic",2016,"Northeast"
20,2016-08-07,1.3,80997.55,3573.85,53453.99,1058.22,22911.49,13895.19,8739.63,276.67,"conventional",2016,"Louisville"
6,2015-11-15,1.12,275217.97,4680.06,228183.77,197.29,42156.85,40290.46,1866.39,0,"conventional",2015,"HartfordSpringfield"
19,2015-08-16,1.42,44245.45,619.41,32282.72,82,11261.32,11261.32,0,0,"conventional",2015,"Syracuse"
40,2015-03-22,1.51,3570.83,1.25,3429.16,0,140.42,50,90.42,0,"organic",2015,"Boise"
26,2015-06-28,1.17,193654.01,23693.74,58162.31,42044.35,69753.61,67989.08,1764.53,0,"conventional",2015,"Charlotte"
33,2016-05-08,0.96,500424.55,168696.93,84169.69,107930.15,139627.78,91310.2,21053.46,27264.12,"conventional",2016,"Detroit"
27,2016-06-19,0.97,293340.02,162451.07,39328.87,267.67,91292.41,70450.55,16416.86,4425,"conventional",2016,"NewOrleansMobile"
10,2016-10-16,1.09,77804.54,35485.6,2006.71,6689.31,33622.92,32413.74,1197.89,11.29,"conventional",2016,"Boise"
49,2017-01-22,1.16,7525.89,234.38,2584.95,0,4706.56,2177.11,2529.45,0,"organic",2017,"Roanoke"
23,2017-07-23,1.97,7041.27,1474.65,2451.59,0,3115.03,3115.03,0,0,"organic",2017,"Sacramento"
37,2016-04-10,1.68,35474.03,70.12,35212.51,0,191.4,191.4,0,0,"organic",2016,"Chicago"
32,2017-05-21,2.16,4934.21,7.22,843.74,0,4083.25,1050,3033.25,0,"organic",2017,"BuffaloRochester"
42,2016-03-06,1.92,1704.24,65.94,401.53,0,1236.77,1236.77,0,0,"organic",2016,"Albany"
49,2015-01-18,1.29,14473.73,12300.47,580.15,0,1593.11,1593.11,0,0,"organic",2015,"SanDiego"
22,2016-07-24,0.97,5528475.32,3073632.24,1095930.61,29835.26,1329077.21,1169824.57,105002.77,54249.87,"conventional",2016,"SouthCentral"
9,2016-10-23,1.08,993986.41,420151.75,240421.45,3183.27,330229.94,323804.52,4850.5,1574.92,"conventional",2016,"DallasFtWorth"
35,2016-04-24,0.75,3136882.52,1115902.49,704492.28,102738.69,1213749.06,1010395.4,185289.33,18064.33,"conventional",2016,"LosAngeles"
31,2017-05-28,1.88,2367.07,367.18,0,0,1999.89,1694.74,305.15,0,"organic",2017,"NewOrleansMobile"
24,2017-07-16,1.39,102461.61,2468.78,86707.66,2546.08,10739.09,4950.13,4788.96,1000,"conventional",2017,"Albany"
48,2016-01-24,1.13,3585.33,334.99,1406.09,9.92,1834.33,553.33,1281,0,"organic",2016,"Indianapolis"
47,2016-01-31,1.44,10657.65,7059.86,63.08,0,3534.71,3528.04,6.67,0,"organic",2016,"Houston"
51,2016-01-03,0.86,38142088.04,11616506.17,16054083.86,1560068.62,8911429.39,6464895.83,2287449.76,159083.8,"conventional",2016,"TotalUS"
24,2015-07-12,2.01,40245.19,4205.24,19850.58,90.1,16099.27,16093.19,6.08,0,"organic",2015,"Northeast"
48,2016-01-24,1.79,7830.1,100.32,193.57,13.56,7522.65,1930.55,5592.1,0,"organic",2016,"HarrisburgScranton"
22,2017-07-30,1.06,5548390.24,2922902.49,1156832.81,15183.9,1453471.04,1010568.54,424211.45,18691.05,"conventional",2017,"SouthCentral"
0,2018-03-25,0.59,1684537.69,932956.86,296968.67,14886.96,439725.2,216076.58,218329.73,5318.89,"conventional",2018,"PhoenixTucson"
41,2016-03-13,1.28,4036.93,51.54,1563.44,0,2421.95,237.26,2184.69,0,"organic",2016,"Spokane"
23,2015-07-19,1.44,73321.36,1296.93,43696.6,1675.99,26651.84,23700.61,2951.23,0,"conventional",2015,"Pittsburgh"
17,2016-08-28,1.49,418742.8,21609.9,200120.82,13529.45,183482.63,171925.6,10097.85,1459.18,"conventional",2016,"Philadelphia"
20,2015-08-09,2.02,18149.27,4930.53,10792.14,0,2426.6,0,2426.6,0,"organic",2015,"Portland"
38,2017-04-09,1.5,137962.99,3866.01,54710.71,2285.58,77100.69,34323.06,42777.63,0,"organic",2017,"Midsouth"
35,2015-04-26,0.96,265739.79,179543.83,9195.1,288,76712.86,72727.69,3985.17,0,"conventional",2015,"NewOrleansMobile"
47,2017-02-05,1.77,9668.72,219.34,3567.45,282.75,5599.18,5467.43,131.75,0,"organic",2017,"RaleighGreensboro"
32,2017-05-21,1.41,357405.82,225241.39,38535.12,103.21,93526.1,60657.69,32650.35,218.06,"conventional",2017,"Orlando"
31,2015-05-24,1.83,2450.71,1521.36,68.51,14.17,846.67,846.67,0,0,"organic",2015,"Jacksonville"
4,2016-11-27,2.07,5306.81,252.27,162.06,23.99,4868.49,4868.49,0,0,"organic",2016,"HarrisburgScranton"
17,2017-09-03,1.5,8523.79,1233.77,22.88,0,7267.14,7267.14,0,0,"organic",2017,"Pittsburgh"
15,2017-09-17,1.4,8378.17,44.49,818.97,0,7514.71,7514.71,0,0,"organic",2017,"GrandRapids"
12,2017-10-08,1.65,24397166.19,8911144.2,7609509.9,391832.89,7484679.2,5444021.28,1976738.84,63919.08,"conventional",2017,"TotalUS"
18,2016-08-21,1.47,1334937.86,15005.3,771413.01,4586.26,543933.29,487247.69,52652.56,4033.04,"conventional",2016,"NewYork"
39,2015-03-29,1.08,450370.85,234361.38,155583.39,14998.04,45428.04,25798.74,19629.3,0,"conventional",2015,"SanDiego"
9,2016-10-23,2.23,5525.46,1044.35,3807.61,5.34,668.16,668.16,0,0,"organic",2016,"Sacramento"
40,2016-03-20,0.95,19512.63,689.02,7061.83,0,11761.78,723.33,11038.45,0,"organic",2016,"Detroit"
30,2015-05-31,1.09,1853451.18,1085643.8,418763.72,11918.96,337124.7,334423.95,902.84,1797.91,"conventional",2015,"Plains"
18,2017-08-27,2.16,20575,5403.05,507,21.6,14643.35,14579.72,63.63,0,"organic",2017,"Denver"
24,2017-07-16,1.54,801887.84,91095.18,486178.44,129762.05,94852.17,84928.16,5909.57,4014.44,"conventional",2017,"Chicago"
37,2017-04-16,1.03,14081.94,763.69,2797.15,0,10521.1,2641.36,7879.74,0,"organic",2017,"Columbus"
13,2015-09-27,1.28,350982.2,84527.09,213297.91,13481.19,39676.01,39676.01,0,0,"conventional",2015,"Sacramento"
44,2016-02-21,1.9,26230.35,5043.6,10101.04,1489.17,9596.54,5209.49,4387.05,0,"organic",2016,"NewYork"
41,2015-03-15,1.42,32656.06,25316.97,1120.63,0,6218.46,6218.46,0,0,"organic",2015,"LosAngeles"
9,2015-10-25,0.95,2327634.45,974251.62,925306.32,78774.2,349302.31,341731.29,3774.75,3796.27,"conventional",2015,"LosAngeles"
2,2016-12-11,1.29,59141.95,3862.37,8401.47,274.59,46603.52,17767.54,28835.98,0,"organic",2016,"Southeast"
36,2015-04-19,1.55,27489.48,614.18,25888.63,0,986.67,986.67,0,0,"organic",2015,"Chicago"
47,2017-02-05,0.93,38945.01,3761.94,5756.42,14.59,29412.06,960.58,28451.48,0,"organic",2017,"Portland"
18,2016-08-21,1.63,628099.41,62002.43,372918.48,87449.64,105728.86,102613.78,1582.1,1532.98,"conventional",2016,"Chicago"
32,2016-05-15,0.86,317621.52,131370.13,107124.85,1468.26,77658.28,41031.25,36627.03,0,"conventional",2016,"LasVegas"
21,2016-07-31,1.6,3813808.25,224803.7,2213892.51,57230.15,1317881.89,1265795.04,33486.76,18600.09,"conventional",2016,"Northeast"
18,2016-08-21,0.98,34420.5,11016.48,40.33,0,23363.69,23303.69,60,0,"organic",2016,"Houston"
31,2017-05-28,2.22,15955.26,2251.74,6632.02,7.74,7063.76,7043.24,20.52,0,"organic",2017,"Philadelphia"
32,2016-05-15,1.53,16392.02,2107.1,9617.74,0,4667.18,4667.18,0,0,"organic",2016,"SanDiego"
36,2017-04-23,1.11,653100.77,135560.01,203465.08,670.42,313405.26,313046.46,250.26,108.54,"conventional",2017,"Seattle"
0,2015-12-27,1.27,243556.57,4427.27,194438.24,169.66,44521.4,43577.26,944.14,0,"conventional",2015,"HartfordSpringfield"
0,2016-12-25,1.53,132890.31,22779.87,56237.83,10.76,53861.85,43478.17,10383.68,0,"organic",2016,"California"
35,2016-04-24,1.64,3650.65,1906.63,95.77,14.92,1633.33,1633.33,0,0,"organic",2016,"Jacksonville"
8,2017-11-05,2.01,7634.15,248.29,1434.28,0,5951.58,4501.1,1450.48,0,"organic",2017,"Orlando"
19,2015-08-16,1.57,1531.14,677.2,34.03,0,819.91,426.67,393.24,0,"organic",2015,"Pittsburgh"
7,2016-11-06,1.48,61365.68,11311.99,21354.23,20.15,28679.31,28639.4,4.5,35.41,"conventional",2016,"Spokane"
4,2015-11-29,1.46,9412.9,5706.47,278.7,0,3427.73,3427.73,0,0,"organic",2015,"DallasFtWorth"
37,2016-04-10,0.8,261081.39,106314.87,54201.27,196.31,100368.94,19744.98,79967.02,656.94,"conventional",2016,"Jacksonville"
47,2015-02-01,1.29,27527.63,4823.79,10709.5,104.48,11889.86,1323.33,10566.53,0,"organic",2015,"Denver"
26,2017-07-02,1.28,27470.57,201.06,4916.62,0,22352.89,718.47,21634.42,0,"organic",2017,"CincinnatiDayton"
30,2016-05-29,1.05,3925300.14,583307.07,1952011.72,280608.56,1109372.79,868963.09,210973.46,29436.24,"conventional",2016,"GreatLakes"
34,2017-05-07,2.31,8083.68,146.19,5186.8,414.39,2336.3,1777.58,558.72,0,"organic",2017,"Charlotte"
21,2017-08-06,1.73,3557.1,0,1226.78,0,2330.32,729.74,1600.58,0,"organic",2017,"Louisville"
0,2018-03-25,1.86,118503.55,12695.3,35094.5,205.59,70508.16,70377.52,130.64,0,"organic",2018,"NewYork"
25,2015-07-05,1.55,16352.08,3011.64,12801.71,0,538.73,538.73,0,0,"organic",2015,"SanDiego"
1,2015-12-20,1.47,7113.17,303.65,6449.34,0,360.18,173.03,187.15,0,"organic",2015,"CincinnatiDayton"
7,2017-11-12,0.93,759126,375798,165578,9438,208312,67655,140060,597,"conventional",2017,"WestTexNewMexico"
33,2015-05-10,1.47,27146.38,455.63,23858.81,0,2831.94,903.33,1928.61,0,"organic",2015,"Chicago"
4,2015-11-29,0.79,783225.98,391616.95,289533.68,4334.89,97740.46,67880.28,29860.18,0,"conventional",2015,"Houston"
51,2016-01-03,1.78,4284.47,749.2,1979.18,705.6,850.49,821.36,29.13,0,"organic",2016,"Charlotte"
33,2017-05-14,1.62,69358.17,3417.56,21230.05,251.83,44458.73,22549.94,21908.79,0,"organic",2017,"Plains"
49,2015-01-18,2.35,2552.09,39.56,2233.79,12.07,266.67,266.67,0,0,"organic",2015,"HartfordSpringfield"
33,2015-05-10,2.02,3428.91,76.25,1275.48,0,2077.18,2077.18,0,0,"organic",2015,"Boston"
32,2016-05-15,1.36,96924.19,901.65,75847.91,82.97,20091.66,19802.87,288.79,0,"conventional",2016,"Albany"
49,2015-01-18,1.55,3448.42,312.68,709.27,0,2426.47,257.86,2168.61,0,"organic",2015,"Pittsburgh"
7,2016-11-06,1.62,366175.49,4016.72,284809.54,3370.17,73979.06,73804.06,0,175,"conventional",2016,"Boston"
39,2016-03-27,1.15,93607.68,1246.72,53507.55,1504.71,37348.7,20111.13,17237.57,0,"conventional",2016,"Pittsburgh"
20,2015-08-09,1.98,17137.24,4053.69,10634.97,760.12,1688.46,1688.46,0,0,"organic",2015,"NewYork"
50,2015-01-11,1.18,57355.52,38112.34,10997.54,3321.89,4923.75,3295.11,1628.64,0,"conventional",2015,"Boise"
1,2017-12-24,1.29,87945.29,29723.13,18387.77,1008.56,38825.83,32590.13,6235.7,0,"conventional",2017,"Pittsburgh"
28,2016-06-12,0.97,16462.75,2079.57,5830.96,0,8552.22,894.77,7657.45,0,"organic",2016,"Atlanta"
5,2017-11-26,1.44,4941.8,87.3,65.02,0,4789.48,4548.89,240.59,0,"organic",2017,"NewOrleansMobile"
23,2015-07-19,1.23,7731.85,266.76,4409.88,0,3055.21,1228.95,1826.26,0,"organic",2015,"Nashville"
27,2016-06-19,1.23,169756.02,1776.91,80406.95,57.85,87514.31,84829.31,0,2685,"conventional",2016,"BuffaloRochester"
18,2015-08-23,1.13,277977.73,50939.49,68496.4,46614,111927.84,111602.1,325.74,0,"conventional",2015,"RaleighGreensboro"
42,2017-03-12,1.61,354782.58,113887.8,189365.17,1980.8,49548.81,47380.73,80.43,2087.65,"conventional",2017,"Sacramento"
15,2015-09-13,1.98,3338.53,510.57,1315.43,465.66,1046.87,1036.36,10.51,0,"organic",2015,"SouthCarolina"
9,2016-10-23,1.75,11324.45,0,153.88,0,11170.57,11170.57,0,0,"organic",2016,"NorthernNewEngland"
18,2017-08-27,1.62,8228.93,106.71,1378.46,0,6743.76,4350.93,2392.83,0,"organic",2017,"Indianapolis"
19,2017-08-20,1.74,223619.15,3659.65,155326.78,79.42,64553.3,59503.97,3259.33,1790,"conventional",2017,"HartfordSpringfield"
39,2017-04-02,1.38,366510.61,141146.65,73888.66,2180.22,149295.08,122294.03,24716.05,2285,"conventional",2017,"SouthCarolina"
32,2016-05-15,2.02,34788.28,4328.47,15961.11,2631.05,11867.65,11026.93,840.72,0,"organic",2016,"NewYork"
11,2015-10-11,1.74,1653.86,517.94,835.92,0,300,300,0,0,"organic",2015,"GrandRapids"
26,2016-06-26,1.36,830072.5,62585.19,509113.95,48949.85,209423.51,202616.05,3059.39,3748.07,"conventional",2016,"BaltimoreWashington"
46,2015-02-08,1.51,50546.78,10197.75,16658.11,792.54,22898.38,20283.33,2615.05,0,"organic",2015,"Southeast"
2,2017-12-17,1.26,108352.42,7563.23,57326.4,39.68,43423.11,38800.9,4622.21,0,"conventional",2017,"BuffaloRochester"
30,2016-05-29,1.15,382443.83,5717.38,310084.06,433.03,66209.36,63033.05,1485.98,1690.33,"conventional",2016,"HartfordSpringfield"
21,2016-07-31,1.34,3013426.04,448128.25,1374844.51,207792.14,982661.14,742994.62,212638.07,27028.45,"conventional",2016,"GreatLakes"
2,2018-03-11,1.66,41969.83,583.18,32382.95,0,9003.7,8990.36,13.34,0,"organic",2018,"Chicago"
45,2016-02-14,1.37,852463.31,102897.63,306235.69,6955.69,436374.3,201936.87,234437.43,0,"organic",2016,"TotalUS"
44,2016-02-21,0.94,182025.3,101831.21,25448.04,9518.87,45227.18,33528.15,11699.03,0,"conventional",2016,"Nashville"
46,2016-02-07,1.3,177910.41,2262.36,76308.98,123.88,99215.19,97444.08,1771.11,0,"conventional",2016,"BuffaloRochester"
11,2015-10-11,1.01,192231.47,61756.93,85083.67,16004.59,29386.28,28741.43,617.78,27.07,"conventional",2015,"RichmondNorfolk"
11,2018-01-07,2.06,16746.82,5150.82,9366.31,0,2229.69,2229.69,0,0,"organic",2018,"SanDiego"
48,2017-01-29,1.16,23208.81,9611.35,639.38,0,12958.08,12862.31,95.77,0,"organic",2017,"DallasFtWorth"
8,2018-01-28,1.23,537883.88,90381.5,256525.12,390.07,190587.19,183977.34,6289.85,320,"conventional",2018,"Philadelphia"
20,2017-08-13,1.01,940390.93,458381.41,178230.34,12192.21,291586.97,178802.98,109113.99,3670,"conventional",2017,"PhoenixTucson"
27,2016-06-19,1.2,882074.39,64899.84,550499.79,163027.81,103646.95,99766,1867.44,2013.51,"conventional",2016,"Chicago"
24,2016-07-10,1.15,94591.67,2784.81,62213.99,2084.03,27508.84,15928.78,8353.96,3226.1,"conventional",2016,"Louisville"
51,2017-01-08,0.76,954821.31,486063.56,102288.73,15502.82,350966.2,151408.26,199527.38,30.56,"conventional",2017,"WestTexNewMexico"
1,2018-03-18,1.2,32634.06,723.66,8582.89,0,23327.51,11776.03,11551.48,0,"organic",2018,"Columbus"
5,2016-11-20,0.7,1226126.36,753470.68,183315.34,14661.31,274679.03,110584.81,164013.66,80.56,"conventional",2016,"PhoenixTucson"
34,2015-05-03,0.74,1296308.05,651055.45,502617.22,4521.86,138113.52,55875.33,82238.19,0,"conventional",2015,"Houston"
23,2015-07-19,0.97,421574.42,258972.92,61716.04,138.6,100746.86,64830.87,35915.99,0,"conventional",2015,"Tampa"
40,2015-03-22,1.47,6982.04,1522.43,5302.25,0,157.36,0,157.36,0,"organic",2015,"Spokane"
10,2017-10-22,1.56,152418.64,89649.03,11079.1,260.69,51429.82,21040.91,30388.91,0,"conventional",2017,"Jacksonville"
49,2017-01-22,1.62,7484.99,1121.56,4738.82,0,1624.61,2.79,1621.82,0,"organic",2017,"Atlanta"
27,2016-06-19,1.5,335704.35,4764.39,253641.06,308.34,76990.56,73922.77,882.79,2185,"conventional",2016,"HartfordSpringfield"
34,2017-05-07,1.22,6216.76,191.24,2221.64,0,3803.88,216.57,3587.31,0,"organic",2017,"Nashville"
5,2017-11-26,2.06,15701.21,8640.78,6277.06,0,783.37,783.37,0,0,"organic",2017,"SanFrancisco"
51,2015-01-04,0.77,5144267.01,2745009.1,1755142.21,73432.89,570682.81,442217.85,128451.37,13.59,"conventional",2015,"SouthCentral"
37,2017-04-16,1.34,4904.41,5.55,1947.76,0,2951.1,752.22,2198.88,0,"organic",2017,"Louisville"
6,2018-02-11,1.27,2051389.99,169218.18,1319012.42,1222.29,561937.1,539237.71,21409.81,1289.58,"conventional",2018,"NewYork"
43,2016-02-28,0.82,569349.05,248401.81,134264.79,46.83,186635.62,67866.87,118768.75,0,"conventional",2016,"Tampa"
29,2017-06-11,1.74,11473.1,2058.67,2749.59,0,6664.84,2823.89,3840.95,0,"organic",2017,"LasVegas"
7,2018-02-04,1.4,11077.99,1053.22,25.24,0,9999.53,9999.53,0,0,"organic",2018,"Pittsburgh"
51,2017-01-08,1.67,4065.65,1559.52,325.05,0,2181.08,1381.78,799.3,0,"organic",2017,"StLouis"
2,2018-03-11,1.15,3874143.18,1003594.96,1291212.19,26832.41,1552503.62,1389780.99,153631.49,9091.14,"conventional",2018,"Midsouth"
12,2017-10-08,1.34,15466.92,324.2,148.9,0,14993.82,14993.82,0,0,"organic",2017,"BuffaloRochester"
7,2016-11-06,1.37,59587.14,24935.25,2893.68,7688.17,24070.04,23558.62,408.16,103.26,"conventional",2016,"Boise"
40,2017-03-26,1.33,125710.73,17237.4,32193.35,7.96,76272.02,73831.31,2440.71,0,"organic",2017,"LosAngeles"
21,2017-08-06,1.45,8573.19,132.01,1644.3,0,6770.01,3840.62,2929.39,0,"organic",2017,"Indianapolis"
45,2016-02-14,1.11,905144.72,72824.97,596869.49,60290.41,175159.85,168368.44,6791.41,0,"conventional",2016,"BaltimoreWashington"
0,2018-03-25,1.66,15502.38,728.9,4308.74,0,10464.74,7398.87,3065.87,0,"organic",2018,"CincinnatiDayton"
46,2016-02-07,1.57,37624.17,3285.43,17837.59,3581.64,12919.51,8836.54,4082.97,0,"organic",2016,"Plains"
35,2017-04-30,0.84,940104.32,220613.6,175669.06,20230.57,523591.09,521942.84,1439.44,208.81,"conventional",2017,"Portland"
39,2017-04-02,1.5,800801.84,82571.71,493953.33,7301.92,216974.88,213697.33,1724.22,1553.33,"conventional",2017,"BaltimoreWashington"
